sexo,idade,faixa_etaria,cor_raca,escolaridade,horas_trabalho_por_semana,portador_de_deficiencia,tamanho_da_empresa,tempo_no_emprego,id
1,38,5,8,7,33,0,5,77.9,56813
1,35,5,8,7,44,0,7,42.9,1489928
2,66,8,99,4,36,0,10,214.8,1711301
1,42,6,99,9,30,0,7,213.7,2336010
1,45,6,8,1,44,0,6,28.2,1079195
2,39,5,8,9,44,0,7,33.9,909787
2,24,3,8,7,44,0,4,28.4,834420
2,68,8,99,7,40,0,10,591.9,2171988
1,46,6,8,5,44,0,9,9.5,1218406
1,56,7,8,7,44,0,4,4.9,2264663
2,34,5,99,9,30,0,10,77.0,425326
1,31,5,8,7,44,0,10,21.7,2304377
2,49,6,2,6,44,0,3,11.5,773605
1,58,7,9,7,40,0,9,436.9,2292231
1,47,6,8,7,13,1,10,28.0,1356401
1,48,6,2,7,44,0,6,135.9,1533967
2,50,7,8,8,42,0,4,60.7,2419769
1,27,4,8,7,44,0,10,10.7,1569487
2,35,5,2,9,44,0,9,15.7,978224
1,44,6,8,7,44,0,2,3.9,500472
1,34,5,8,7,38,0,10,110.9,1512894
2,28,4,99,7,30,0,8,64.9,1929454
1,36,5,9,7,44,0,5,10.3,556197
2,47,6,99,9,20,0,8,214.8,956259
1,29,4,8,7,42,0,7,3.2,668851
2,17,2,8,6,44,0,2,1.4,190413
1,37,5,8,3,44,0,10,1.8,2219447
2,27,4,2,9,40,0,7,9.2,2435171
1,25,4,8,7,42,0,6,15.4,1582038
1,43,6,8,5,44,0,5,155.9,1178477
1,26,4,8,4,44,0,5,2.5,985952
1,27,4,99,7,30,0,10,50.8,588094
2,28,4,9,7,44,0,6,23.1,1052591
1,41,6,99,5,36,0,7,21.0,1192223
2,34,5,99,7,40,0,8,89.9,1047034
2,28,4,9,7,44,0,2,37.9,193075
1,30,5,99,7,30,0,10,73.3,545346
1,47,6,9,7,44,0,7,2.7,659402
2,38,5,99,7,40,0,7,172.0,264628
1,47,6,8,7,44,0,10,31.9,497220
1,29,4,2,7,36,0,8,17.9,2133056
2,54,7,99,9,18,0,10,22.8,1979099
1,39,5,2,7,42,0,7,80.7,674051
2,37,5,99,9,40,0,10,92.9,278606
2,35,5,99,9,40,0,10,21.9,421166
1,41,6,8,7,44,0,8,25.6,658992
2,37,5,9,9,30,0,10,1.9,281660
2,20,3,8,7,24,0,6,10.9,1754705
1,37,5,99,7,40,0,10,22.3,1304166
2,47,6,99,9,40,0,10,207.6,2450139
2,45,6,99,9,40,0,10,184.9,2441262
2,54,7,99,9,30,0,10,107.1,928075
2,48,6,8,7,44,0,5,18.1,1910322
1,24,3,99,8,30,0,9,9.9,690146
1,58,7,99,5,30,0,10,266.8,466180
1,26,4,8,7,44,0,3,16.9,332713
1,70,8,2,9,30,0,5,116.1,1661708
2,31,5,8,4,44,0,2,5.9,2158557
2,60,7,99,9,40,0,10,86.1,2423921
1,24,3,8,4,44,0,10,8.5,446930
2,52,7,99,4,40,0,10,220.9,1704819
1,37,5,8,7,36,0,4,0.9,1579331
1,42,6,99,7,30,0,9,80.9,512778
2,61,7,8,6,44,0,2,205.9,770466
1,50,7,99,7,40,0,10,31.9,2108041
2,25,4,9,7,44,0,3,0.6,1048392
2,23,3,9,7,44,0,5,10.4,1049039
2,27,4,9,7,22,0,3,1.6,212797
2,18,3,9,7,44,0,5,0.9,2405467
2,58,7,2,5,42,0,6,119.9,2158609
1,52,7,99,9,30,0,10,10.1,725613
1,38,5,9,9,7,0,5,21.9,1635935
2,25,4,8,6,44,0,10,60.7,191827
2,20,3,8,7,44,0,6,18.4,856973
1,25,4,8,7,4,0,9,39.8,1561847
1,41,6,9,6,44,0,6,10.6,485043
1,33,5,8,7,44,0,3,63.5,357700
1,50,7,8,5,44,0,7,31.9,326143
1,47,6,99,8,40,0,7,319.9,365638
1,51,7,8,7,44,0,6,152.5,1371822
2,44,6,8,7,44,0,8,90.4,1950358
2,30,5,8,7,44,0,7,41.9,254404
1,43,6,8,9,44,0,7,9.3,1684062
1,27,4,8,7,44,0,10,23.3,1469075
2,26,4,8,7,30,0,7,25.8,1037595
1,27,4,8,7,44,0,4,77.4,1536752
1,40,6,8,7,44,0,9,75.9,684687
1,59,7,99,6,30,0,10,279.9,476801
2,44,6,9,7,40,0,10,8.9,2389148
1,37,5,8,7,44,0,7,2.9,1305825
2,40,6,99,5,44,0,4,1.4,1034125
2,53,7,99,9,30,0,6,226.4,2429611
1,57,7,2,1,44,0,3,29.5,72
1,44,6,99,7,40,0,10,126.0,96257
2,57,7,99,5,40,0,8,279.9,181923
1,22,3,8,7,24,0,6,19.4,2111582
1,30,5,2,7,40,0,10,102.5,1523986
1,33,5,99,9,40,0,10,127.1,1614366
1,46,6,8,9,1,0,7,82.9,708268
2,27,4,8,7,44,0,4,13.9,874313
1,54,7,99,3,44,0,9,21.9,320325
1,56,7,9,7,44,0,2,18.9,501596
2,22,3,99,7,30,0,10,39.9,1817177
2,30,5,8,7,44,0,3,13.9,242904
1,53,7,8,7,36,0,3,344.9,1537975
2,48,6,8,6,27,0,6,100.3,771190
2,23,3,9,7,44,0,3,16.9,197068
1,59,7,99,5,30,0,9,213.9,465605
2,21,3,8,7,44,0,3,10.3,1876695
1,24,3,8,7,44,0,4,37.9,1467470
2,56,7,99,9,40,0,10,195.9,2439076
1,32,5,99,9,40,0,10,42.8,2338946
1,24,3,8,9,44,0,5,0.8,2329994
1,56,7,99,7,30,0,10,294.9,1283380
2,46,6,9,7,40,0,7,30.0,262471
1,26,4,8,9,44,0,4,18.9,382176
2,50,7,99,6,40,0,9,179.3,1744311
2,27,4,9,9,40,0,4,18.8,2456162
1,34,5,9,7,44,0,4,4.8,135101
2,22,3,99,7,40,0,10,3.4,201793
2,22,3,2,7,44,0,10,0.8,819674
2,47,6,99,9,30,0,10,24.1,928464
2,62,7,2,7,44,0,4,113.9,1844865
1,31,5,8,7,39,0,10,68.9,1444342
2,53,7,8,7,40,0,10,23.9,1792470
1,53,7,4,9,44,0,6,165.0,1029592
1,39,5,2,7,0,0,5,193.9,520685
1,48,6,99,9,40,0,10,187.5,2339108
2,41,6,9,7,44,0,2,14.9,1050917
2,41,6,9,9,31,0,9,18.0,976540
2,26,4,99,7,40,0,9,33.9,1803971
2,50,7,8,5,44,0,5,97.8,1719367
1,65,8,4,1,44,0,4,139.9,1080781
2,22,3,8,7,36,0,4,34.8,863201
1,39,5,8,5,36,0,8,88.9,2232886
2,40,6,99,9,25,0,10,68.9,1986125
1,63,7,9,7,44,0,5,100.9,615170
2,37,5,8,7,44,0,9,149.9,843991
1,35,5,2,7,44,0,8,11.0,1419517
2,29,4,99,7,40,0,10,86.7,1042666
1,42,6,8,6,44,0,5,32.9,1248812
2,40,6,8,7,44,0,3,15.9,891369
2,41,6,99,9,30,0,10,217.9,2045685
2,57,7,2,9,44,0,7,37.3,311027
2,59,7,99,4,30,0,7,318.9,2355358
1,28,4,9,9,22,0,2,10.8,2329184
1,39,5,8,7,44,0,2,104.9,1464189
2,50,7,8,4,44,0,10,113.8,1708966
1,29,4,99,7,40,0,10,59.9,544645
1,54,7,8,7,44,0,2,23.9,2282043
1,38,5,2,5,44,0,2,81.9,1179393
2,43,6,8,5,44,0,7,44.9,1032349
1,39,5,99,7,30,0,5,225.7,2268359
2,33,5,2,9,30,0,5,20.9,2209760
1,61,7,99,4,30,0,10,445.4,321845
1,51,7,8,7,44,0,3,20.7,55497
2,46,6,99,7,40,0,9,143.9,1806719
1,35,5,99,7,40,0,8,154.9,1328276
1,45,6,8,7,44,0,3,130.9,73661
2,24,3,8,7,44,0,7,4.9,814742
1,29,4,8,7,44,0,3,31.2,1580534
1,49,6,8,7,44,0,8,285.2,1533836
2,47,6,99,9,25,0,9,74.9,2048248
1,40,6,8,7,44,0,9,63.5,1504496
2,27,4,8,7,36,0,9,13.8,1054417
1,43,6,99,7,30,0,10,174.6,1387258
1,30,5,8,7,44,0,3,74.9,1379909
1,45,6,9,7,44,0,5,2.9,530850
1,46,6,9,7,44,0,5,61.5,358942
2,49,6,8,7,44,0,3,16.9,1947665
1,38,5,99,7,40,0,7,46.9,2253196
2,54,7,99,9,30,0,10,107.1,939801
1,42,6,8,7,36,0,10,52.9,632569
2,26,4,8,7,36,0,7,27.9,1822844
2,36,5,2,8,40,0,3,78.1,1960728
1,26,4,99,7,40,0,8,93.9,1400060
1,22,3,9,7,44,0,5,0.9,110479
2,48,6,8,5,44,0,9,46.9,767999
2,30,5,8,7,44,0,9,4.5,898638
2,69,8,99,7,40,0,9,431.4,838347
2,46,6,99,9,20,0,10,172.9,915475
1,23,3,9,7,44,0,9,25.2,2305723
2,36,5,99,9,20,0,10,10.6,2032238
1,37,5,99,11,40,0,10,59.2,752331
2,46,6,99,7,30,0,9,208.3,780725
1,39,5,8,7,40,0,9,70.9,677585
1,23,3,8,7,44,0,8,5.4,1577068
2,32,5,8,7,44,0,4,110.9,1772393
1,33,5,99,9,30,0,10,16.1,719725
2,41,6,99,9,30,0,10,120.9,2030672
1,29,4,8,7,44,0,7,88.2,2127815
1,22,3,8,7,44,0,5,29.4,133837
2,35,5,9,7,44,0,4,1.7,2369636
2,45,6,99,7,44,0,9,15.9,802031
1,27,4,8,9,44,0,3,1.9,1028236
1,35,5,99,9,44,0,10,9.9,368133
1,34,5,99,9,30,0,10,12.4,1610532
2,32,5,8,8,38,0,2,54.9,272083
1,34,5,99,11,40,0,10,68.3,2157190
2,48,6,8,9,44,0,8,14.5,973623
1,32,5,8,7,44,0,8,91.5,1467604
1,36,5,99,7,30,0,6,85.7,546087
2,41,6,99,9,40,0,10,42.9,1969244
2,45,6,99,9,30,0,10,34.8,944134
1,31,5,99,4,30,0,10,5.9,1124779
1,42,6,8,5,39,0,7,122.9,1205835
1,25,4,8,7,44,0,8,20.9,1500155
1,27,4,8,7,44,0,7,13.3,1012330
2,24,3,9,7,44,0,8,1.9,1903962
1,45,6,99,7,44,0,10,95.1,2108820
1,33,5,99,9,40,0,10,110.9,2145181
1,49,6,8,9,44,0,3,3.9,1689444
1,46,6,8,7,30,0,3,299.9,60459
2,49,6,6,7,44,0,3,82.9,196158
1,19,3,8,7,44,0,10,9.7,124989
1,47,6,8,2,44,0,3,11.6,1082592
2,31,5,99,9,40,0,8,81.4,278483
1,44,6,99,7,44,0,10,226.9,1409646
2,47,6,99,7,30,0,7,172.9,2373400
1,70,8,8,9,44,0,3,141.4,736947
2,21,3,9,7,36,0,7,8.5,1050219
2,32,5,9,9,17,0,6,9.9,416655
1,31,5,8,7,44,0,10,16.6,616936
1,41,6,8,5,20,0,7,23.7,1211272
2,56,7,9,2,40,0,10,21.6,2353670
2,42,6,99,7,30,0,10,149.1,845327
2,23,3,9,7,44,0,8,33.8,1050819
2,44,6,99,9,40,0,10,168.3,302044
2,29,4,8,9,36,0,8,72.9,2028442
1,44,6,99,7,32,0,7,178.8,1363748
2,32,5,99,7,40,0,10,11.6,1786042
1,28,4,2,7,44,0,7,125.9,1278143
1,21,3,9,7,44,0,3,6.9,117314
1,46,6,4,1,44,0,4,173.9,2211188
1,23,3,8,6,44,0,7,1.3,1248728
2,35,5,8,7,42,0,8,51.4,1839552
2,35,5,9,9,40,0,10,15.9,2436285
1,41,6,8,7,44,0,10,148.3,679145
2,40,6,9,7,44,0,4,16.5,242963
1,29,4,8,7,44,0,6,24.7,2295499
1,24,3,9,7,44,0,6,53.1,109768
1,21,3,8,7,44,0,4,11.7,1405832
1,34,5,8,7,44,0,6,5.8,1477293
1,23,3,8,7,44,0,10,17.5,1490059
1,33,5,8,7,44,0,9,22.4,1518609
1,18,3,8,7,40,0,2,1.2,1388092
1,31,5,99,9,30,0,10,18.4,1686932
2,23,3,99,9,40,0,10,4.9,948451
1,49,6,9,2,44,0,5,1.9,439837
1,48,6,99,9,30,0,10,121.4,375027
1,21,3,8,7,44,0,7,5.3,1455309
1,45,6,8,9,40,0,5,10.6,732413
1,25,4,8,7,44,0,5,14.6,1476555
1,45,6,2,9,24,0,10,96.6,1688196
1,57,7,99,9,30,0,9,414.5,1636662
2,61,7,8,7,44,0,2,48.9,2379960
1,19,3,8,7,44,0,9,5.7,1493028
2,61,7,99,9,30,0,10,444.9,2030483
1,26,4,8,6,44,0,8,82.9,1224875
2,41,6,8,7,44,0,2,51.8,1939225
1,40,6,8,7,13,0,7,80.9,364220
2,67,8,99,3,40,0,9,365.8,756254
1,25,4,8,7,44,0,3,47.9,2109723
1,21,3,8,7,44,0,6,0.5,98412
2,47,6,8,7,38,0,10,7.8,1765811
2,35,5,8,8,44,0,5,7.1,270601
1,31,5,99,9,30,0,10,33.2,1658514
1,60,7,99,7,40,0,10,321.0,1386946
2,43,6,99,7,30,0,10,153.6,1775688
2,65,8,99,7,30,0,10,504.6,1797475
1,43,6,9,5,44,0,2,17.9,1189026
2,38,5,99,7,40,0,9,176.9,1798928
2,27,4,8,7,44,0,5,19.7,1925727
1,26,4,9,7,44,0,4,1.5,661021
1,41,6,8,5,44,0,9,2.9,469043
2,47,6,99,9,30,0,10,76.7,941580
1,48,6,99,7,30,0,10,171.8,519665
2,33,5,9,7,44,0,6,15.9,267816
2,16,2,8,4,16,0,10,16.8,1708209
1,38,5,8,9,44,0,9,31.5,741558
1,44,6,9,7,44,0,3,1.9,2274282
2,42,6,2,9,44,0,2,32.9,2066401
2,43,6,9,4,44,0,4,23.7,179857
1,24,3,8,2,44,0,7,2.5,1094152
2,29,4,2,7,44,0,5,17.9,1761877
1,24,3,8,8,30,0,3,32.4,2136119
2,18,3,8,6,20,0,7,10.6,1745837
2,30,5,99,8,30,0,9,79.9,905321
1,32,5,8,7,44,0,5,37.9,1404803
1,37,5,2,7,44,0,7,9.9,509315
2,27,4,99,7,25,0,10,21.9,393225
2,55,7,8,7,44,0,2,14.9,1764326
2,59,7,99,9,40,0,10,245.1,2448724
1,42,6,9,7,44,0,3,1.8,133173
1,36,5,4,7,44,0,7,13.9,1511256
1,25,4,8,5,44,0,9,2.8,1218396
1,29,4,8,7,44,0,5,44.9,555972
1,27,4,8,5,44,0,9,66.2,1197264
1,22,3,8,7,44,0,4,20.6,357215
2,37,5,99,9,30,0,10,106.4,941160
2,31,5,8,8,21,0,10,10.9,1958316
1,33,5,8,5,44,0,10,64.7,1203395
2,39,5,8,6,44,0,10,42.4,2161278
1,23,3,8,7,36,0,7,8.4,1534017
1,53,7,9,7,44,0,8,25.4,359210
1,40,6,8,7,44,0,7,42.9,345240
1,50,7,99,2,36,0,10,222.9,1094899
2,25,4,99,7,40,0,10,41.9,232983
2,39,5,99,9,25,0,10,9.9,937153
1,44,6,2,6,44,0,3,276.9,485173
1,23,3,8,7,44,0,2,14.5,1411680
1,31,5,8,7,36,0,8,69.8,2133070
1,39,5,2,7,44,0,4,30.3,2134216
1,36,5,8,7,44,0,5,66.6,1560078
1,43,6,9,7,44,0,3,23.6,2269580
2,42,6,99,9,30,0,10,153.6,2030218
2,24,3,2,7,33,0,10,37.9,1943615
1,21,3,9,4,44,0,3,13.9,1137834
2,22,3,8,7,44,0,4,14.5,1777421
2,52,7,99,9,40,0,10,272.0,2447332
2,32,5,8,7,44,0,8,73.6,899606
2,28,4,4,9,36,0,10,9.9,2209955
1,25,4,8,7,44,0,10,14.4,1565755
1,37,5,8,7,44,0,3,71.1,2282070
2,46,6,2,9,20,0,6,201.9,1994668
2,37,5,99,9,30,0,10,71.2,2202985
2,23,3,9,7,36,0,5,0.9,2396797
2,24,3,2,7,44,0,3,0.8,1859359
2,40,6,8,9,44,0,6,31.9,910885
2,40,6,99,5,40,1,7,45.5,1735133
2,40,6,99,7,30,0,8,100.9,2176106
1,47,6,8,7,44,0,8,57.7,626743
1,35,5,2,6,44,0,7,46.5,47196
2,31,5,8,7,44,0,3,5.0,1933095
1,56,7,99,7,40,0,10,149.9,117266
1,46,6,8,4,44,0,10,91.3,1144234
1,31,5,8,7,44,0,10,69.7,624008
1,36,5,8,7,44,0,10,96.9,642131
2,21,3,9,7,44,0,2,18.9,399417
2,23,3,8,9,44,0,9,9.9,922379
1,36,5,9,7,44,0,2,30.9,491500
1,39,5,9,6,44,0,3,3.6,1257159
1,31,5,99,9,40,0,7,64.7,379293
1,35,5,8,7,44,0,2,28.9,133917
1,31,5,8,7,44,0,6,0.4,1351704
1,47,6,8,7,44,0,8,16.6,576568
2,43,6,99,5,32,0,10,137.9,1720261
1,37,5,99,7,30,0,10,31.1,1374206
2,26,4,2,7,13,0,3,38.9,244388
1,60,7,8,7,44,1,8,456.8,1435830
2,33,5,8,7,36,0,4,1.3,1926097
1,52,7,99,5,40,0,7,274.8,30994
2,60,7,99,7,40,0,10,470.9,2172630
1,39,5,99,7,40,0,10,155.7,77252
1,31,5,8,7,44,0,5,5.1,1333150
2,38,5,99,9,40,0,10,113.7,2436609
1,21,3,8,7,30,0,3,10.6,1397644
2,25,4,8,7,44,0,4,28.6,269334
2,43,6,8,7,44,0,9,158.9,865415
1,38,5,2,7,44,0,3,34.8,2306311
1,55,7,8,7,44,0,3,211.9,512134
2,32,5,8,7,40,0,8,46.9,1794410
2,22,3,8,7,44,0,7,14.5,861757
2,61,7,8,7,44,0,4,29.9,1941859
1,46,6,99,5,40,0,10,29.2,26541
2,27,4,8,5,36,0,8,68.8,1736847
1,40,6,8,7,44,0,6,31.4,565327
2,59,7,99,9,40,0,10,442.9,1996220
1,48,6,99,7,30,0,10,39.9,1320248
1,69,8,99,7,30,0,8,509.6,1329553
2,38,5,99,9,30,0,10,66.0,423576
2,26,4,8,7,33,0,10,21.7,392261
1,29,4,8,7,44,0,9,45.9,637780
1,34,5,8,7,44,1,8,15.3,512689
1,27,4,2,7,44,0,10,72.5,124340
1,45,6,8,9,6,0,5,19.0,1029090
1,50,7,4,7,44,0,2,198.9,135209
2,38,5,99,7,40,0,10,70.7,217566
1,53,7,99,9,40,0,10,132.4,2339540
1,49,6,8,9,44,0,3,163.9,746972
1,29,4,8,7,44,0,6,45.7,1509092
1,26,4,99,7,40,0,9,52.9,1405109
1,24,3,8,7,44,0,8,56.7,652856
1,37,5,99,4,44,0,10,106.9,1122345
1,41,6,2,4,44,0,6,41.9,446629
1,42,6,8,7,36,0,10,23.7,679465
2,40,6,8,7,44,0,7,112.9,817044
1,17,2,99,7,30,0,10,59.9,1294387
1,56,7,9,7,44,0,5,5.6,116036
2,36,5,99,9,40,0,10,130.1,2439926
1,51,7,99,9,40,0,10,215.9,1023505
1,22,3,9,8,44,0,3,32.9,143801
1,35,5,9,7,44,0,7,143.7,1388734
1,36,5,2,7,44,0,3,26.9,60688
2,32,5,9,7,44,0,5,4.6,208027
1,50,7,9,7,44,0,5,71.9,69996
1,32,5,8,7,38,0,10,81.6,1524415
1,29,4,8,7,44,0,9,43.0,1005869
1,61,7,4,7,44,0,3,95.9,1570337
1,22,3,8,7,44,0,2,19.9,599819
1,51,7,8,4,44,0,3,6.3,18197
1,51,7,4,7,44,0,5,55.9,1006647
2,28,4,99,9,20,0,10,9.4,2048015
2,30,5,2,9,37,0,6,95.5,958709
2,37,5,99,9,40,0,7,31.9,961548
1,21,3,8,4,44,0,5,2.1,17216
1,47,6,2,6,44,1,7,24.9,1225820
2,58,7,99,9,30,0,9,153.6,2038287
1,51,7,8,5,44,0,9,350.9,1174842
2,27,4,99,9,30,0,10,65.7,436665
2,47,6,99,5,40,0,10,8.9,1736634
1,29,4,99,7,40,0,5,106.9,1442899
2,32,5,99,7,40,0,10,142.3,254050
2,32,5,2,9,44,0,6,8.9,430952
2,31,5,8,9,44,0,7,23.6,2090840
1,39,5,8,7,44,0,3,42.9,134677
1,41,6,99,7,30,0,10,46.2,508920
1,53,7,9,7,44,0,6,37.4,603811
1,47,6,99,7,40,0,9,227.9,545679
2,31,5,99,9,35,0,9,106.9,423813
2,43,6,99,7,40,0,10,184.4,2395715
2,36,5,8,7,44,0,10,5.5,877808
1,60,7,99,9,20,0,10,452.3,163802
1,37,5,99,9,40,0,10,43.4,2337740
1,54,7,99,9,40,0,10,215.9,1022872
2,32,5,2,7,44,0,2,18.7,1762876
1,42,6,8,3,44,0,9,3.5,984708
1,53,7,8,7,44,0,8,1.8,1454500
2,31,5,8,8,40,0,6,107.9,414540
2,31,5,99,6,44,0,8,10.6,1035203
1,48,6,8,4,44,0,4,2.9,20040
2,67,8,99,9,20,0,10,318.9,1990163
1,54,7,99,7,30,0,10,11.0,1480797
1,52,7,8,2,44,0,10,159.9,1095694
1,56,7,99,9,40,0,10,215.9,1024885
2,56,7,99,2,36,0,9,226.9,1694974
2,23,3,8,7,44,0,10,11.9,860062
1,37,5,8,7,44,0,8,30.8,598352
2,21,3,99,7,30,0,10,10.9,1898971
1,60,7,2,4,44,0,4,33.9,448428
1,54,7,2,9,44,0,4,52.9,1657389
1,63,7,99,4,30,0,10,474.7,1123344
2,35,5,8,9,41,0,10,101.9,917450
1,45,6,8,7,44,0,5,1.2,2110611
2,42,6,99,7,44,0,10,74.9,1793730
2,49,6,99,9,40,0,10,76.8,2012059
1,35,5,8,7,44,0,2,1.8,536212
1,31,5,8,9,44,0,5,32.3,1686619
1,21,3,8,7,44,0,7,17.9,1009446
1,32,5,99,7,30,0,10,85.5,1283890
2,48,6,99,9,30,0,10,243.1,2050174
1,28,4,8,9,40,0,6,80.9,731161
2,40,6,99,9,20,0,10,246.3,2071420
1,29,4,8,7,44,0,8,18.5,1581546
2,33,5,2,7,44,0,2,16.9,1869024
1,38,5,2,7,44,0,7,158.9,1410236
2,53,7,99,5,44,0,9,414.5,385723
2,36,5,99,7,40,0,10,5.5,1052671
2,46,6,8,9,20,0,6,23.9,977989
1,33,5,8,7,44,0,8,102.8,620840
1,40,6,8,7,44,0,8,35.7,1297112
2,21,3,99,7,40,0,10,22.9,2386989
1,24,3,99,6,44,0,10,0.9,476537
1,30,5,2,6,44,0,7,19.8,1255789
1,31,5,8,3,44,0,9,4.1,1113353
1,30,5,8,9,42,0,5,17.5,748881
1,43,6,9,5,40,0,10,18.8,2230234
1,36,5,8,9,44,0,7,1.6,2330655
2,45,6,8,4,44,0,7,84.0,2158118
1,36,5,9,7,44,0,2,22.9,1420828
1,53,7,99,7,40,0,10,275.0,2277889
1,62,7,99,2,40,0,10,261.9,3628
1,46,6,99,7,30,0,10,75.4,585147
2,26,4,2,7,44,0,3,2.7,1916499
1,38,5,8,3,44,0,7,7.8,446141
1,38,5,8,6,36,0,5,76.9,1233928
1,41,6,9,9,44,0,7,11.3,745155
2,24,3,2,9,44,0,5,37.5,2455901
1,56,7,99,5,40,0,10,429.5,2100606
2,28,4,8,7,44,0,8,22.6,1909769
2,44,6,8,7,44,0,2,23.9,1840631
1,31,5,8,7,36,0,5,33.9,616324
1,36,5,2,6,44,0,5,54.5,1233740
1,38,5,6,9,40,0,9,11.1,1612556
2,26,4,4,7,44,0,8,62.7,1836149
1,42,6,8,6,44,0,10,100.7,2103859
1,55,7,99,7,30,0,10,357.9,521284
2,36,5,99,8,30,0,10,66.6,413994
1,59,7,2,7,44,0,2,30.9,65461
1,53,7,99,9,40,0,10,318.1,2342402
1,36,5,8,7,44,0,10,6.8,1301913
1,44,6,99,9,20,0,7,166.9,1678063
1,41,6,99,7,40,0,10,104.3,86492
1,57,7,9,5,44,0,5,34.5,1182970
1,35,5,8,6,44,0,2,118.9,2237605
2,19,3,8,7,44,0,5,1.9,2412748
2,39,5,8,9,25,0,3,6.3,2085477
2,58,7,8,7,44,0,10,35.9,1828220
1,23,3,8,7,36,0,8,18.1,1370995
2,37,5,99,9,40,0,10,111.8,2446723
1,54,7,2,7,44,0,5,75.9,2275718
2,24,3,8,7,36,0,10,63.9,1945684
2,40,6,8,7,44,0,3,25.9,2401704
2,28,4,8,9,44,0,3,34.9,910153
2,59,7,8,7,44,0,9,377.6,806977
1,57,7,99,7,40,0,10,469.9,2116989
1,34,5,8,9,40,0,6,24.1,171267
1,33,5,8,7,42,0,7,45.5,568388
2,39,5,8,8,36,0,3,39.6,1959634
1,31,5,8,7,40,0,10,113.4,1521964
1,36,5,8,7,44,0,3,74.9,71291
1,24,3,8,7,24,0,4,3.4,2117882
1,56,7,99,7,40,0,10,371.0,90406
2,21,3,8,7,20,0,5,4.1,1879837
2,46,6,8,6,44,0,5,49.9,1740058
2,28,4,8,7,44,0,9,18.3,875759
1,48,6,99,7,40,0,9,109.7,1434172
2,25,4,8,9,44,0,2,1.4,2038446
2,60,7,99,7,30,0,10,296.9,1865881
1,24,3,8,7,44,0,6,63.9,2312521
2,43,6,9,7,33,0,9,38.9,402043
1,32,5,8,7,44,0,10,16.3,1282294
2,34,5,2,7,30,0,9,188.8,1770224
2,59,7,99,7,30,0,10,369.0,777345
2,41,6,8,5,36,0,5,83.9,765669
2,52,7,8,7,44,0,2,176.9,1881962
1,43,6,9,2,44,0,2,113.9,2215129
2,28,4,2,7,44,0,7,8.5,1936194
2,28,4,8,8,44,0,4,16.9,1963982
2,32,5,9,7,44,0,3,1.4,2383814
2,43,6,99,9,40,0,9,107.4,2062399
1,25,4,8,7,44,0,3,16.5,1368542
2,45,6,99,9,20,0,10,116.9,2063927
2,22,3,4,7,44,0,3,21.9,2381301
1,79,8,9,5,44,0,6,57.9,1159688
2,43,6,99,7,40,0,10,276.8,822229
2,35,5,9,9,44,0,5,81.4,1074182
2,44,6,99,9,40,0,10,101.8,915675
1,39,5,8,6,22,0,3,13.5,480742
1,22,3,8,7,44,0,6,4.7,1509064
2,45,6,99,9,30,0,5,320.8,2432133
2,26,4,8,7,44,0,8,15.8,1908163
2,41,6,99,9,40,0,8,154.9,2436792
2,30,5,9,7,44,0,3,4.9,246014
1,26,4,8,3,44,0,5,56.9,1113155
2,24,3,8,7,44,0,7,15.8,404591
2,42,6,99,9,36,0,10,47.9,949281
2,34,5,8,7,44,0,10,90.2,198931
1,21,3,9,8,44,0,4,5.4,1597551
1,32,5,9,9,40,0,9,21.3,2342767
1,34,5,8,7,44,0,7,46.5,525545
1,26,4,2,4,44,0,5,23.9,1147551
1,26,4,99,7,30,0,9,15.9,540028
1,24,3,99,9,40,0,10,63.5,1021337
1,51,7,9,2,44,0,2,9.8,1092915
2,41,6,2,9,44,0,2,41.9,909492
2,55,7,8,9,40,1,8,152.9,2066888
2,54,7,99,7,30,0,10,128.1,777230
2,37,5,99,9,20,0,9,116.5,284805
1,45,6,8,9,30,0,6,116.8,2334384
2,38,5,8,2,44,0,4,37.8,174849
1,21,3,9,7,44,0,2,1.9,1280958
2,37,5,8,6,44,0,8,2.3,187164
1,73,8,99,7,40,0,10,361.3,96980
2,38,5,99,7,40,0,8,9.9,1874611
1,36,5,9,7,44,0,2,32.9,1264454
1,44,6,99,7,44,0,9,31.4,1410751
1,31,5,8,7,36,0,5,16.9,1412848
1,19,3,8,7,44,0,3,10.3,1516027
2,69,8,99,9,30,0,10,438.9,928968
1,35,5,99,7,30,0,10,142.8,1342082
2,31,5,2,7,44,0,4,1.4,1764441
1,46,6,8,9,44,0,4,207.1,1676180
2,21,3,8,8,44,0,7,19.5,901482
2,18,3,8,6,16,0,8,9.6,190520
2,38,5,8,8,44,0,2,3.9,1964038
1,39,5,8,6,44,0,3,5.9,39932
1,38,5,8,7,36,0,5,14.9,1425837
2,21,3,8,7,44,0,6,1.9,250624
1,30,5,8,7,36,0,10,22.4,2316737
1,43,6,2,7,44,0,8,38.1,683120
1,53,7,99,9,40,0,10,309.5,154209
2,38,5,8,7,44,0,6,4.6,833118
1,24,3,8,8,36,0,9,8.0,365761
1,39,5,8,9,44,0,6,22.9,2335662
2,41,6,99,9,30,0,10,250.9,422685
1,30,5,9,9,44,0,5,25.9,1028343
2,60,7,99,7,40,0,10,509.9,2172818
1,57,7,99,8,30,0,10,414.5,1598011
1,56,7,99,7,40,0,8,324.6,342708
